Date,Sender,Message
2024-09-24 09:42:28+00:00,-1001236360901,"Action in Unlisted Market

IPO News of Waaree Energies and HDB Financial Services has created buzz in the Unlisted Space.

Latest Rates
Waaree 2700 (Yesterday it was 2550)
HDB Financial 1330"
2024-09-24 09:05:21+00:00,-1001236360901,"SME IPOs GMP

Phoenix 60000 (47%)
BikeWo 40000 (32%)
SD Retail 30000 (23%)
Avi Ansh 4000 (3%)
WOL3D 65000 (43%)
Rappid 31000 (23%)"
2024-09-24 08:11:40+00:00,-1001236360901,"Impact of Today’s Poor Listings

Pressure in GMP

Opening Rates
KRN 240 (104%)
Manba 50 (42%)"
2024-09-24 04:26:41+00:00,-1001236360901,"DISCOUNT LISTING

Western Carriers IPO lists at a discount of 1 (0.58%)

Last GMP was 16
High of 62"
2024-09-24 04:17:02+00:00,-1001236360901,"Arkade Developers IPO Lists at a premium of 47 (36.72%)

Last GMP 63 (49%)
GMP High 86 (67%)

Another below expectation listing"
2024-09-24 04:14:10+00:00,-1001236360901,"Northern Arc Capital IPO Lists at Premium of 87, 33%

Last GMP 131 (50%)"
2024-09-24 03:31:46+00:00,-1001236360901,"IPO Pre Open Links

NSE (Common for All)
https://www.nseindia.com/market-data/new-stock-exchange-listings-today

BSE
Northern Arc Capital 
https://www.bseindia.com/stock-share-price/northern-arc-capital-ltd/northarc/544260/

Last GMP 131 (50%)

Arkade Developers
https://www.bseindia.com/stock-share-price/arkade-developers-ltd/arkade/544261/

Last GMP 63 (49%)

Western Carriers
https://www.bseindia.com/stock-share-price/western-carriers-(india)-ltd/wcil/544258/

Last GMP 16 (9%)"
2024-09-23 14:54:25+00:00,-1001236360901,"Latest GMP

Western 14 (8%)
Northern 131 (50%)
Arkade 63 (49%)

All 3 are Listing Tomorrow"
2024-09-23 12:33:29+00:00,-1001236360901,"2 Much Awaited IPOs Approved by SEBI

Waaree Energies and One Mobikwik

Expected Next Month"
2024-09-23 11:33:26+00:00,-1001236360901,NTPC Green Energy IPO Update
2024-09-23 09:14:15+00:00,-1001236360901,"SME IPOs GMP

Kalana 10000 (8%) Closing Today
Phoenix 50000 (39%)
SD Retail 45000 (34%)
BikeWo 40000 (32%)
Avi 24000 (19%)
WOL3D 65000 (43%)
Rappid Valves 30000 (23%)"
2024-09-23 07:39:36+00:00,-1001236360901,"Western Carriers IPO GMP Observes further pressure 

Latest GMP 8 (New Low)"
2024-09-23 06:30:41+00:00,-1001236360901,"GMP Opening Rates for Monday, 23 Sept 2024

KRN Heat 240 (109%) ⬆️
Diffusion 50 (30%)
Manba 64 (53.3%) ⬆️"
2024-09-23 04:58:46+00:00,-1001236360901,"IPO Opening Today

Manba Finance, Latest GMP 60 (50%)"
2024-09-23 04:19:48+00:00,-1001236360901,"SME IPO Listing Report Card

Sodhani Academy of Fintech Enablers SME IPO Listed at a premium of 13, 32.5%

Last GMP 12"
2024-09-22 04:21:12+00:00,-1001236360901,"New Mainboard IPO

Diffusion Engineers

IPO Dates : 26-30 Sept
Issue Size :- 158 Cr
Price Band :-  ₹159-₹168

GMP 50"
2024-09-21 12:41:41+00:00,-1001236360901,"Further Pressure in Western Carriers IPO GMP

Latest GMP 10 (5.8%)"
2024-09-21 11:17:28+00:00,-1001236360901,"Northern Arc Capital IPO Latest GMP

144 (58%)"
2024-09-21 07:39:32+00:00,-1001236360901,"Western Carriers IPO GMP Falls

To 15(9%) from 25 post allotment"
2024-09-21 06:48:53+00:00,-1001236360901,"Manba Finance IPO Anchor Investors Details

Opening on Monday"
2024-09-21 05:12:45+00:00,-1001236360901,"Latest GMP

Northern 134 (51%)
Arkade 63(49%)"
2024-09-21 02:39:41+00:00,-1001236360901,"Northern Arc Capital IPO Allotment 
https://kprism.kfintech.com/ipostatus/

Arkade Developers IPO Allotment

https://ipo.bigshareonline.com/IPO_Status.html"
2024-09-20 18:42:35+00:00,-1001236360901,"Western Carriers IPO Allotment Out

https://linkintime.co.in/initial_offer/"
2024-09-20 16:21:20+00:00,-1001236360901,"NTPC Green Latest GMP 40

From 7 to 40 in no time"
2024-09-20 11:54:37+00:00,-1001236360901,"BREAKING

GMP Activated in NTPC Green

Started at 7

Latest GMP is 13 🔥🔥

85% Rise in 10 minutes"
2024-09-20 11:22:43+00:00,-1001236360901,"Board Approval of HDB Financial Services for IPO

IPO Size : ₹2500 Cr + OFS

Shareholder Quota : Yes

Parent Company : HDFC Bank"
2024-09-20 10:50:24+00:00,-1001236360901,HDB Financial Services has got the board nod for its IPO.
2024-09-20 08:23:10+00:00,-1001236360901,"GMP Activated in 
Manba Finance IPO 

Latest GMP 60 (50%)"
2024-09-20 07:09:42+00:00,-1001236360901,
2024-09-20 07:09:42+00:00,-1001236360901,"Many so-called ""IPO Analysts"" are circulating this image, claiming that Bajaj Finance sold its shares in Bajaj Housing Finance in the open market.

Please note: This was the OFS portion of the IPO (image attached), not fresh offloading on listing day.

We’ve received numerous emails and comments about this, so we wanted to clarify.

Hope this helps.

Please be cautious and avoid falling for fake news and analysts."
2024-09-20 05:54:00+00:00,-1001236360901,"Latest GMP

Northern 125 (48%)
Western 20 (12%) Fresh Low"
2024-09-20 05:01:27+00:00,-1001236360901,"KRN Heat Exchanger IPO Complete Details

Latest GMP 225 (102%)"
2024-09-20 03:27:03+00:00,-1001236360901,"Afcons Infrastructure is expected to launch its IPO in mid-October.

Premier Company of the Shapoorji Pallonji Group"
2024-09-19 09:44:26+00:00,-1001236360901,"SME IPOs Latest GMP

Osel 88000 (69%)
Deccan 66000 (51%)
Pelatro 0
Envirotech 0
Popular 0
Paramount 0"
2024-09-19 08:55:55+00:00,-1001236360901,
2024-09-19 08:55:55+00:00,-1001236360901,Arkade and Western Carriers Subscription Figure along with Latest GMP
2024-09-19 08:48:16+00:00,-1001236360901,Northern Arc Capital Subscriptions
2024-09-19 07:57:51+00:00,-1001236360901,"Latest GMP

Northern 130 (49%)
Western 25 (15%)"
2024-09-19 07:27:13+00:00,-1001236360901,"IPO Subscription Figures at 12.56 PM

Northern
QIBs 991Cr 6.5x

Application-wise
bHNI 70903 19.51x
sHNI 144084 79.3x
Retail 4083809 23x


GMP Falls to 124"
2024-09-19 06:48:03+00:00,-1001236360901,"Latest GMP

Northern 150 (57%)

Application Rate 
bHNI 3100

GMP Halted for rest IPOs
No Rates"
2024-09-19 06:03:57+00:00,-1001236360901,"Carnage in Recent IPOs

PN Gadgil : 10% Lower Circuit
Tolins : 5% Lower Circuit
Bajaj Housing Finance IPO : 9.7% Down, Close to Lower Circuit
Balajee : 5% Lower Circuit
Kross : 6.7% Down
Ecos Mobility : 9.9% Down"
2024-09-19 05:30:14+00:00,-1001236360901,"Latest GMP 

Opening Rates for 19 September 2024

Northern 150 (57%)
Western 35 (20%)"
2024-09-19 04:38:27+00:00,-1001236360901,"NTPC Green Energy IPO 

Please Note

Shareholder Quota Eligibility Date is RHP Filing Date.

One can buy 1 share until RHP is filed."
2024-09-19 03:26:50+00:00,-1001236360901,"NTPC Green Energy IPO Shareholder Quota Details

IPO Size: ₹10,000 Crore

Shareholder Quota Reservation:
Amount: ₹1,000 Crore (10% of the IPO)
Eligibility Date: Date of filing RHP
Record Date: RHP Date

Retail Reservation: 10%

Issue Type: Entirely Fresh Issue

Parent Company: NTPC

Important Notes
One can become ELIGIBLE for the shareholder quota by purchasing at least one share of NTPC before the eligibility date.

Ensure to complete your purchase before the RHP date to qualify!"
2024-09-19 00:54:01+00:00,-1001236360901,"NTPC Green Energy Files DRHP for ₹10,000 Crore IPO, Reserving 10% for NTPC Shareholders"
2024-09-18 23:17:01+00:00,-1001236360901,US FED CUT RATES BY 50 BPS
2024-09-18 17:38:17+00:00,-1001236360901,"Final Decision on 3 IPOs closing Tomorrow
https://youtu.be/tdPhrdp3nGs"
2024-09-18 15:39:16+00:00,-1001236360901,"Market Review | Portfolio Update and Strategty
https://youtu.be/6MDYRSFHX2I"
2024-09-18 15:19:24+00:00,-1001236360901,"BREAKING

NTPC Green Energy files DRHP for IPO"
2024-09-18 14:19:28+00:00,-1001236360901,"Bajaj Housing Finance IPO and Recent IPOs Discussion 
https://youtu.be/TRft0GHheys"
2024-09-18 09:55:59+00:00,-1001236360901,"Swiggy rate in Unlisted Market

464"
2024-09-18 08:56:51+00:00,-1001236360901,"2.5 years Later, this post is still valid!! 

NSE gearing up for an IPO, BSE gets re rated!"
2024-09-18 08:30:01+00:00,-1001236360901,"SME IPOs Latest GMP

Osel 88000 (69%)
Deccan 66000 (51%)
Sodhani 45000 (38%)
Pelatro 0
Envirotech 0
Popular 0
Paramount 0"
2024-09-18 06:09:52+00:00,-1001236360901,"Latest GMP

Northern Arc 202 (77%)

Application Rates 
bHNI 4300 (New High)


Arkade 85 (66%)
Western 50 (29%)"
2024-09-18 04:35:44+00:00,-1001236360901,"KRN Heat Exchanger Limited IPO Details

Price Band : 209-220
Lot : 65
Issue Size : 341.5 Cr (Full Fresh)
Retail : 35%


GMP 225 (102%)"
2024-09-18 03:12:48+00:00,-1001236360901,
2024-09-17 18:06:23+00:00,-1001236360901,Swiggy to come with an IPO
2024-09-17 15:46:10+00:00,-1001236360901,"Market Review | Portfolio View and Stocks for Tomorrow
https://youtu.be/ISG6jYevtB4"
2024-09-17 12:59:54+00:00,-1001236360901,"Bajaj Housing Finance IPO | PN Gadgil Jewellers IPO | Post Listing Strategy | Swiggy IPO
https://youtu.be/k1K6LUP3lNI"
2024-09-17 08:48:41+00:00,-1001236360901,"Latest GMP

Northern Arc 195 (74%)

Application Rates 
bHNI 3550


Arkade 86 (67%)
Western 56 (33%)"
2024-09-17 07:36:55+00:00,-1001236360901,"After NTPC, SJVN to join the Upcoming Shareholder Quota IPO List"
2024-09-17 06:56:15+00:00,-1001236360901,"UPPER CIRCUIT

Bajaj Housing Finance IPO hits Upper Circuit for the 2nd consecutive day.

Phillip Capital Report Impact"
2024-09-17 05:59:09+00:00,-1001236360901,"Latest GMP

Northern Arc 205 (78%) 

New High"
2024-09-17 05:24:43+00:00,-1001236360901,Upcoming Mainboard IPO
2024-09-17 04:58:21+00:00,-1001236360901,"🚨NOTE🚨

Western Carriers IPO Closing Date Extended to September 19, 2024, Due to Bank Holiday on September 18, 2024"
2024-09-17 04:08:50+00:00,-1001236360901,"PN Gadgil IPO Lists at a premium of 350

Same was mentioned in yesterday's Listing Day Strategy Video"
2024-09-17 03:43:38+00:00,-1001236360901,"PN Gadgil Jewellers IPO Pre Open Links

NSE
https://www.nseindia.com/market-data/new-stock-exchange-listings-today

BSE
https://www.bseindia.com/stock-share-price/p-n-gadgil-jewellers-ltd/pngjl/544256/

Last GMP 303.5(63%)"
2024-09-17 02:55:17+00:00,-1001236360901,"Due to unavoidable circumstances, BSE has postponed today’s listing of Trafiksol to next week. Therefore today’s listing ceremony is cancelled

GMP was 1.9L (136%)"
2024-09-16 17:01:55+00:00,-1001236360901,"PN Gadgil Jewellers IPO Listing Strategy
https://youtu.be/w-cU5Iv8S2c"
2024-09-16 16:19:38+00:00,-1001236360901,"IPO LISTING RULES TO BE CHANGED FROM TOMORROW | DO WATCH
https://youtu.be/h80-IHBeLMU"
2024-09-16 16:04:51+00:00,-1001236360901,Tolins Tyres IPO Listing Day Bulk Deals
2024-09-16 14:36:11+00:00,-1001236360901,"Portfolio Review | Hot Stocks, Sectors for Tomorrow
https://youtu.be/HmY8atcF2UM"
2024-09-16 14:20:24+00:00,-1001236360901,Kross IPO Listing Day Bulk Deals
2024-09-16 13:33:14+00:00,-1001236360901,"Bajaj Housing Finance IPO Post Listing Strategy
https://youtu.be/6v9jD1ffA8s"
2024-09-16 13:23:01+00:00,-1001236360901,Phillip Capital gives target of 210 for Bajaj Housing Finance IPO
2024-09-16 10:40:15+00:00,-1001236360901,"BREAKING

NTPC GREEN ENERGY LIKELY TO FILE IPO SOON - CNBCTV18

Parent Company : NTPC"
2024-09-16 09:58:29+00:00,-1001236360901,"Bajaj Housing Finance IPO’s Bumper Listing Impact on other IPOs

GMP Surges

Western 62(36%) (New High)
Northern Arc 175 (66.5%) (New High)
Arkade 83 (65%) (New High)
PNGJ 309 (64%)"
2024-09-16 08:24:27+00:00,-1001236360901,"KRN Heat Exchanger IPO GMP Doubled in no time

Latest GMP 170"
2024-09-16 07:47:38+00:00,-1001236360901,"New Mainboard IPO

KRN Heat Exchanger and Refrigeration IPO

IPO Dates : 25-27 Sep , 2024
Face Value : ₹10
Retail Portion  : 35%

More Details Coming Soon 🔜

GMP Activated 

Latest GMP 85"
2024-09-16 06:50:14+00:00,-1001236360901,UPPER CIRCUIT in Bajaj Housing Finance IPO
2024-09-16 06:44:57+00:00,-1001236360901,"Standing Ovation to Bajaj Housing Finance IPO Listing!

Check out : https://www.instagram.com/thewealthmagnetofficial/reel/C_99ImjvX3l/"
2024-09-16 06:23:13+00:00,-1001236360901,
2024-09-16 04:20:46+00:00,-1001236360901,"Tolins Lists at a premium of just 0.44%

Last GMP of 30, 13.26%

Bad Listing just like Kross"
2024-09-16 04:19:24+00:00,-1001236360901,"Flat Listing in KROSS 

Last GMP of 24 (10%)"
2024-09-16 04:16:44+00:00,-1001236360901,"Bajaj Housing Finance IPO Lists at 150

Premium of 80, 114.29%

Incredible Listing

Finally, we all can say HAMARA BAJAJ"
2024-09-16 03:30:50+00:00,-1001236360901,"Bajaj Housing Finance IPO Pre Open Links

NSE
https://www.nseindia.com/market-data/new-stock-exchange-listings-today

BSE
https://www.bseindia.com/stock-share-price/bajaj-housing-finance-ltd/bajajhfl/544252/


Last GMP 72 (103%)
High of 86"
2024-09-15 13:50:55+00:00,-1001236360901,"Wait Ends | Bajaj Housing Finance IPO Listing Day Strategy
https://youtu.be/Iz61qnRUO3s"
2024-09-15 11:02:49+00:00,-1001236360901,"Bajaj Housing Finance IPO completely in punters grip now

GMP falls to 69 (98.6%)

Operators hunting Retailers’ greed"
2024-09-15 10:36:40+00:00,-1001236360901,"Continuous Profit Booking in Bajaj Housing Finance IPO 

GMP falls to 73 (104%)"
2024-09-15 08:04:10+00:00,-1001236360901,"Bajaj Housing Finance IPO Pre Listing Day GMP observes massive hedging

GMP falls to 77"
2024-09-15 05:13:28+00:00,-1001236360901,"Bajaj Housing Finance IPO Pre Listing Day GMP Opening Rate 81 (116%)

Yesterday’s close at 86"
2024-09-14 17:16:50+00:00,-1001236360901,"GMP Activated in Northern Arc Capital IPO 

Starting Rate 50 (19%)
Latest GMP 121 (46%)

Doubled in less than 1hr"
2024-09-14 16:43:23+00:00,-1001236360901,"Weekly Market Review Video | Stocks and Strategy for Upcoming Week
https://youtu.be/LOkXQ9toBt4"
2024-09-14 14:09:04+00:00,-1001236360901,Bajaj Housing Finance IPO Latest GMP Firing All Cylinders. Fresh High 86 (123%)
2024-09-14 13:38:36+00:00,-1001236360901,"Arkade Developers and Northern Arc IPO Review and Discussion
https://youtu.be/eL8SefhnQIE"
2024-09-14 10:21:29+00:00,-1001236360901,"Bajaj Housing Finance IPO Latest GMP Hits Fresh High of 82.5 (117%)

Listing on Monday"
2024-09-14 08:31:35+00:00,-1001236360901,"South Korean LG Electronics selects banks for its $1.5 billion India IPO. 

The consortium includes: Citi, Bank of America, JP Morgan, and Morgan Stanley. 

LG Electronics India plans to raise between $1-1.5 billion (₹8,400-12,600 crore) through the IPO.

DRHP expected next month."
2024-09-14 07:48:13+00:00,-1001236360901,"Western Carriers IPO Review and Discussion
https://youtu.be/S37Qzq3Kq1k"
2024-09-14 06:56:44+00:00,-1001236360901,"Some Bajaj Housing Finance IPO Post Allotment Humour

Made by team

Do check out : https://www.instagram.com/thewealthmagnetofficial/reel/C_4ocmgvYQA/"
2024-09-13 23:12:06+00:00,-1001236360901,"PN Gadgil Jewellers IPO Allotment Out 

https://ipo.bigshareonline.com/IPO_Status.html"
2024-09-13 17:52:29+00:00,-1001236360901,"Bajaj Housing Finance IPO Latest GMP observes first profit booking post Allotment 

Latest GMP 76.5
High of 81"
2024-09-13 16:06:37+00:00,-1001236360901,"Portfolio Review | Talk on Trading Psychology 

https://youtu.be/CtONZFX1pcM?si=y-BG77wHEAni6BQx"
2024-09-13 15:25:14+00:00,-1001236360901,Northern Arc Capital IPO Anchor List
2024-09-13 14:20:43+00:00,-1001236360901,"Bajaj Housing Finance IPO Allotment Review
https://youtu.be/xlKyh-7nzlI"
2024-09-13 10:01:56+00:00,-1001236360901,"Western Carriers IPO GMP Activated 

Latest GMP 45 (26%)"
2024-09-13 09:19:14+00:00,-1001236360901,"Latest GMP

Bajaj Housing Finance IPO 80.5 (115%)
Kross 25 (10%)
Tolins 30 (13%)
PNGJ 333 (69%)
Western GMP Not Activated"
2024-09-13 08:05:57+00:00,-1001236360901,"Bajaj Housing Finance IPO Basis of Allotment

SHNI - 27.51x, 89 : 2448 allotted 2996 shares (12000 Applications Rejected)

BHNI -  8.38x, 34: 285 allotted 2996 shares (11000 Applications Rejected)
                                                                                      
Retail - 4.28x, 496: 2125 allotted 214 shares (1475000 Applications Rejected)
                                                                                      
Shareholders - 17.56x , 963 :  1301 (2782 Shares) allotted 214 Shares (Applications worth Rs 542Cr Rejected)

Listing is targeted on 16th September"
2024-09-13 07:29:00+00:00,-1001236360901,"Due to tough allotment and huge no of application rejection, non-stop buying in Bajaj Housing Finance IPO 
Latest GMP crosses 80 (115%)"
2024-09-13 05:12:46+00:00,-1001236360901,Bajaj Housing Finance IPO Latest GMP Hits Fresh High of 79 (112%) after Allotment
2024-09-13 04:20:55+00:00,-1001236360901,"BREAKING 

As per allotment data close to 15L Retail application got rejected in Bajaj Housing Finance IPO"
2024-09-13 03:21:42+00:00,-1001236360901,"Uploaded a meme on Bajaj Housing Finance IPO Allotment.
Made by team.
Do check out : https://www.instagram.com/thewealthmagnetofficial/reel/C_1103-vyd2/"
2024-09-13 02:36:17+00:00,-1001236360901,"Bajaj Finance IPO Allotment Out

https://ipostatus.kfintech.com/ipostatus"
2024-09-12 17:23:00+00:00,-1001236360901,"Kross IPO Allotment Out 

https://evaultop.kfintech.com/ipostatus/"
2024-09-12 16:19:30+00:00,-1001236360901,"Uploaded a meme on Bajaj Housing Finance IPO Allotment.
Made by team.
Do check out : https://www.instagram.com/thewealthmagnetofficial/reel/C_0sAEqS1nh/"
2024-09-12 16:04:56+00:00,-1001236360901,"Shree Tirupati Balajee IPO Post Listing Discussion
https://youtu.be/zCAR9x0G0Dw"
2024-09-12 15:27:08+00:00,-1001236360901,"Western Carriers (India) IPO Anchor List 

GMP Yet to be activated

Opening Tomorrow"
2024-09-12 15:17:42+00:00,-1001236360901,"Portfolio Review | Strategy and Stocks for Tomorrow
https://youtu.be/hguwULJXXMU"
2024-09-12 13:31:29+00:00,-1001236360901,"PN Gadgil Jewellers IPO Allotment Chances
https://youtu.be/klecj8NtJTs"
2024-09-12 10:55:50+00:00,-1001236360901,"PNGJ IPO Day 3 Subscription Figures 4PM 

QIB 31690Cr 144x (Closed)

bHNI 65084 12.33x (Closed)
sHNI 130252 49.34 (Closed)
Retail 3709692 14.34x

Latest GMP 333 (69%) New High"
2024-09-12 10:21:59+00:00,-1001236360901,"Bajaj Housing Finance IPO Latest GMP Hits New High
78 (111%)"
2024-09-12 09:16:25+00:00,-1001236360901,"PNGJ IPO Day 3 Subscription Figures 2.45 PM

QIB 12510Cr 56.86x

bHNI 57174 10.83x
sHNI 116211 44x
Retail 3315229 12.81x

Latest GMP 308 (64%)"
2024-09-12 08:35:25+00:00,-1001236360901,"Latest GMP

PNGJ 308 (64%)

Application Rates
bHNI 10000
sHNI 1400
Retail 600"
2024-09-12 06:57:00+00:00,-1001236360901,"PNGJ IPO Day 3 Subscription Figures 12:20 PM

bHNI 40434 7.66x
sHNI 88070 33.36x
Retail 2619249 10.12x

Latest GMP 308 (64%) New High"
2024-09-12 04:20:36+00:00,-1001236360901,"Balajee IPO Lists at a premium of just 8.43%

Last GMP 27
High 60

Poor Listing"
2024-09-12 03:33:40+00:00,-1001236360901,"Shree Tirupati Balajee IPO Pre Open Links

NSE
https://www.nseindia.com/market-data/new-stock-exchange-listings-today

BSE
https://www.bseindia.com/stock-share-price/shree-tirupati-balajee-agro-trading-company-ltd/balajee/544249/

Last GMP 27 (33%) 
High 60"
2024-09-11 23:06:04+00:00,-1001236360901,"NEW IPO Pre Open Listing Rules from September 17, 2024."
2024-09-11 18:24:04+00:00,-1001236360901,"PNGJ IPO Day 2 Figures

QIB 23.24Cr 0.11x

Application wise

bHNI 16704 3.16x
sHNI 45925 17.4x
Retail 1872736 7.24x

GMP 258 (54%)"
2024-09-11 17:07:16+00:00,-1001236360901,"Portfolio Review | Stocks and Strategy for Tomorrow 
https://youtu.be/pwccVDhu96Q"
2024-09-11 13:33:32+00:00,-1001236360901,"Bajaj Housing IPO Allotment Chances & Final Updates
https://youtu.be/xr0IQmm6jN4"
2024-09-11 12:22:26+00:00,-1001236360901,"Please welcome NEW LEADER of this LIST

BAJAJ HOUSING FINANCE 2,60,239 Cr 👑"
2024-09-11 10:31:21+00:00,-1001236360901,"Bajaj Housing Finance IPO Day 3 Subscriptions at 4PM

QIB 258038Cr 220x (RECORDS SHATTERED)
Shareholder 9129.78x 18.26x

Application Wise
bHNI 245386  8.78x
sHNI 381698 27.32x
Retail 6926059 5.06x

GMP 74 (106%)"
2024-09-11 09:15:10+00:00,-1001236360901,"BREAKING

Due to huge traffic in IPOs, today even ASBA services in Axis and Kotak Bank are down.

UPI Servers down for the third consecutive day."
2024-09-11 09:03:30+00:00,-1001236360901,"Bajaj Housing Finance IPO Day 3 Subscriptions at 2:30PM

QIB 161892Cr 132x
Shareholder 8330Cr 16.66x

Application Wise
bHNI 221206 7.92x
sHNI 335202 24x
Retail 6757780 4.94x

GMP 74 (106%)"
2024-09-11 08:31:42+00:00,-1001236360901,"IPO Subscriptions at 2:00PM

Kross

QIB 556Cr 5.56x

bHNI 6038 2.52x
sHNI 16754 13.96x
Retail 903880 7.69x

GMP 50 (21%)


Tolins

QIB 385Cr 8.38x

bHNI 3089 2.81x
sHNI 11381 20.66x
Retail 1025466 19x

GMP 39(17%)"
2024-09-11 08:06:59+00:00,-1001236360901,"BREAKING 

More than 2Lakh BHNI Applications Applied in Bajaj Housing Finance IPO

RECORDS HAVE BEEN BROKEN"
2024-09-11 07:57:12+00:00,-1001236360901,"Bajaj Housing Finance IPO Day 3 Subscriptions at 1:20PM

QIB 99938Cr 85x
Shareholder 8000Cr 16x

Application Wise
bHNI 198949 7x (Breaks Grey Market Estimates)
sHNI 315454 22.58x
Retail 6732025 4.92x

GMP 69.5 (99%)"
2024-09-11 06:54:16+00:00,-1001236360901,"Bajaj Housing Finance IPO Day 3 Subscriptions at 12:20PM

QIB 44568Cr 38x
Shareholder 7233Cr 14.47x

Application Wise
bHNI 169284 6x
sHNI 284770 20.38x
Retail 6737566 4.92x (Crosses Grey Market Estimates)

GMP 69.5 (99%)"
2024-09-11 06:14:14+00:00,-1001236360901,"IPO Subscriptions at 11:40AM

Kross

QIB 3.1Cr 0.03x

bHNI 2732 1.14x
sHNI 9371 7.81x
Retail 666379 5.67x

GMP 50 (21%)


Tolins

QIB 95.73Cr 2.08x

bHNI 1455 1.32x
sHNI 6739 11.58x
Retail 13.94x

GMP 39(17%)"
2024-09-11 05:38:27+00:00,-1001236360901,"Bajaj Housing Finance IPO Day 3 Subscriptions at 11AM

QIB 13186Cr 11.25x
Shareholder 6433Cr 12.87x

Application Wise
bHNI 140670 5x
sHNI 246976 17.68x
Retail 5231162 3.82x

GMP 69.5 (99%)"
2024-09-11 04:20:49+00:00,-1001236360901,"Shree Tirupati Balajee IPO Allotment Out

https://linkintime.co.in/Initial_Offer/public-issues.html"
2024-09-11 03:38:20+00:00,-1001236360901,Upcoming Mainboard IPO
2024-09-10 18:50:47+00:00,-1001236360901,"PNGJ IPO Day 1 Subscriptions 

QIB 3Cr 0.01x

bHNI 3042 0.58x
sHNI 10396 3.94x
Retail 630498 2.44x

GMP 258 (54%)"
2024-09-10 16:46:46+00:00,-1001236360901,"Portfolio Review | Stocks for Tomorrow

https://youtu.be/YSKSqCBMy8g?si=En2F8s_1IfssSHXZ"
2024-09-10 15:30:17+00:00,-1001236360901,Bajaj Housing IPO GMP reaches 72 (>100%) now
2024-09-10 15:03:40+00:00,-1001236360901,"Bajaj Housing Day 2 | Also Discussion on Kross, Tolins and PNGJ
https://youtu.be/zSiY9JuFJ2g"
2024-09-10 11:38:02+00:00,-1001236360901,"Latest GMP

Arcade 25 (20%) 
PNGJ 258 (54%)"
2024-09-10 08:28:11+00:00,-1001236360901,Upcoming Mainboard IPO
2024-09-10 06:24:41+00:00,-1001236360901,"Bajaj Housing Finance IPO GMP Hits New High

GMP 66.5

Application Rates
bHNI 26500 (Fresh High)
Shareholder 9000 (Fresh High)"
2024-09-10 04:31:29+00:00,-1001236360901,Upcoming Mainboard IPO
2024-09-10 03:01:17+00:00,-1001236360901,
2024-09-10 03:01:17+00:00,-1001236360901,P N Gadgil Jewellers IPO Anchor List
2024-09-09 18:22:17+00:00,-1001236360901,"Bajaj Housing Finance IPO Day 1 Final Retail Subscription 

16,56,528 1.21x

GMP 64 (91%)"
2024-09-09 16:26:50+00:00,-1001236360901,"Portfolio Review | New IPO Added in Portfolio | Stocks for Tomorrow
https://youtu.be/aqigo5OOEN8"
2024-09-09 15:12:55+00:00,-1001236360901,"Gala Precision IPO Post Listing Strategy | Premier and ECO Mobility IPO Positions
https://youtu.be/cjoa52hZa90"
2024-09-09 14:46:17+00:00,-1001236360901,"Latest GMP

Bajaj 64 (91%)
Kross 48 (20%) GMP Started
Tolins 39 (17%)"
2024-09-09 13:30:46+00:00,-1001236360901,"Bajaj Housing Finance IPO Day 1 Review | Details on Other IPOs as well
https://youtu.be/1EEIageGKXo"
2024-09-09 11:56:06+00:00,-1001236360901,"Bajaj Housing Finance IPO 

1411414 Retail Applications on Day 1

Retail Quota Completely Subscribed

GMP 63.5 (Near All Time Highs)

UPI Servers Still Down

Server Crashing Demand 🔥🔥"
2024-09-09 09:45:30+00:00,-1001236360901,"Shree Tirupati Balajee IPO Final Day Subscriptions at 3:15PM

QIBs 3634Cr 107x

bHNI 34717 42.81x
sHNI 62173 153.14x
Retail 2157312 54.28x

GMP 50 (60%)"
2024-09-09 09:03:55+00:00,-1001236360901,"Bajaj Housing Finance IPO

Latest GMP  61

Application Rate
bHNI 26000 (New High)"
2024-09-09 06:35:30+00:00,-1001236360901,"BREAKING

IPO UPI Servers are down in Bajaj Housing Finance IPO due to huge traffic

4.5L Retail applications in the first 2hrs."
2024-09-09 06:04:59+00:00,-1001236360901,"Latest GMP 

Bajaj Housing Finance IPO 58 (Non Stop buying since yesterday evening)

Application Rate
bHNI 24300 (New High)

Shree Tirupati 60 (72%)"
2024-09-09 04:21:08+00:00,-1001236360901,Gala Precision IPO Lists at 36% premium
2024-09-09 03:39:02+00:00,-1001236360901,"Gala Precision IPO Pre Open Links

NSE
https://www.nseindia.com/market-data/new-stock-exchange-listings-today

BSE
https://www.bseindia.com/stock-share-price/gala-precision-engineering-ltd/galaprec/544244/

Last GMP 245 (46%)"
2024-09-08 16:16:00+00:00,-1001236360901,"Bajaj Housing Finance IPO Latest GMP 

56.5 (81%) New Swing High"
2024-09-08 08:23:24+00:00,-1001236360901,"Complete Process and Allotment Calculation on Bajaj Housing Finance IPO | All Doubts Clear
https://youtu.be/fjasF9pwWhQ"
2024-09-08 08:06:30+00:00,-1001236360901,"Kross IPO Anchor List

GMP not yet activated"
2024-09-08 06:43:14+00:00,-1001236360901,"Bajaj Housing Finance IPO 

Latest GMP 52.5 (75%)

Application Rates
bHNI 22500
Retail 2700
Shareholder 8500"
2024-09-08 05:56:52+00:00,-1001236360901,"Shree Tirupati Balajee IPO Final Decision and Review
https://youtu.be/1pdGRQQgB9Y"
